"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Kingdom","Phylum","Class","Order","Family","Bacteria_name","Genus","Species","AbundLev"
"ASV1723",0.794516895930776,4.76812710513647,3.95084146154579,1.20686369006336,0.227484643157372,0.387566429082931,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus sp.","Lactobacillus",NA,"NS"
"ASV152",6.22371568479108,7.74525644268711,3.94022852725034,1.96568711411571,0.0493347642192143,0.18400533681761,"Bacteria","Firmicutes","Clostridia","Oscillospirales","Ruminococcaceae","Subdoligranulum sp.","Subdoligranulum",NA,"NS"
"ASV56",185.441210194475,-1.62028533746937,3.68303835785834,-0.439931703130986,0.659986573421648,0.758984559434895,"Bacteria","Firmicutes","Negativicutes","Veillonellales-Selenomonadales","Selenomonadaceae","Anaerovibrio sp.","Anaerovibrio",NA,"NS"
"ASV53",267.483950090383,2.32588716449412,3.25162856316439,0.71529915527333,0.474424210424042,0.603415124778967,"Bacteria","Firmicutes","Negativicutes","Veillonellales-Selenomonadales","Selenomonadaceae","Anaerovibrio sp.","Anaerovibrio",NA,"NS"
"ASV115",0.840500252854962,4.86050118694214,3.9500900970872,1.2304785631412,0.218517949651971,0.386608680153487,"Bacteria","Fibrobacterota","Fibrobacteria","Fibrobacterales","Fibrobacteraceae","Fibrobacter intestinalis","Fibrobacter","intestinalis","NS"
"ASV17",898.494239256183,-0.281803714888652,3.28805607205642,-0.0857052643607766,0.931700717175106,0.963106359327076,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus alactolyticus","Streptococcus","alactolyticus","NS"
"ASV72",280.473393168268,1.15755201045462,3.76000636888278,0.307859055780953,0.758189582338074,0.837041298901234,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella sp.","Prevotella",NA,"NS"
"ASV2",178770.4476595,2.21734475389413,0.710273606752682,3.12181775137565,0.00179738167853612,0.00800124747219304,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus sp.","Lactobacillus",NA,"NS"
"ASV58",842.288011766265,-0.675905953783998,3.15057105295585,-0.21453442643354,0.830130323441366,0.881215266422373,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Sutterellaceae","Parasutterella sp.","Parasutterella",NA,"NS"
"ASV77",467.635631426057,0.0301593861237434,3.12133015095136,0.00966235055735805,0.992290679627739,0.998336885407353,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus hyointestinalis","Streptococcus","hyointestinalis","NS"
"ASV221",2.92819442930116,6.65935619073034,3.94196731454083,1.68934840382004,0.091152682502612,0.270517638394849,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Rikenellaceae","Rikenellaceae RC9 gut group sp.","Rikenellaceae RC9 gut group",NA,"NS"
"ASV807",2.00638869203238,6.11163651944994,3.94348365953408,1.54980647749711,0.121187971855293,0.304594738229285,"Bacteria","Actinobacteriota","Actinobacteria","Bifidobacteriales","Bifidobacteriaceae","Pseudoscardovia sp.","Pseudoscardovia",NA,"NS"
"ASV2019",1.52282405053399,5.71084975426347,3.94501911605115,1.44761016012005,0.147726108059754,0.342245558303845,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus sp.","Lactobacillus",NA,"NS"
"ASV203",275.516823255889,30,3.93941865683762,7.61533683350187,2.63004692372484e-14,1.20982158491343e-12,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus sp.","Lactobacillus",NA,"High"
"ASV187",3.04113562093672,-3.60047300225049,3.98890539679425,-0.902621808264511,0.366726648114593,0.506082774398138,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella sp.","Prevotella",NA,"NS"
"ASV315",3.10384756252444,-19.7676182472474,3.98887206755052,-4.95569121107116,7.2073602903854e-07,3.37157871211249e-06,"Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Anaerosporobacter sp.","Anaerosporobacter",NA,"Low"
"ASV111",8.45471089873754,-21.1122139715381,3.98744984397169,-5.29466571308879,1.19234322603017e-07,5.98339509789686e-07,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotellaceae NK3B31 group sp.","Prevotellaceae NK3B31 group",NA,"Low"
"ASV310",78.3492742436748,4.4430016100954,3.92878403148568,1.1308846641833,0.258103638867983,0.40940577199749,"Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Lachnospira sp.","Lachnospira",NA,"NS"
"ASV1329",1.98024240635786,6.09028658338907,3.94355518223657,1.54436448888107,0.122500057766125,0.304594738229285,"Bacteria","Firmicutes","Bacilli","Erysipelotrichales","Erysipelotrichaceae","Solobacterium sp.","Solobacterium",NA,"NS"
"ASV60",3542.69036726339,4.47662071353616,2.8582954001262,1.5661854661133,0.117305204212686,0.304594738229285,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus delbrueckii","Lactobacillus","delbrueckii","NS"
"ASV133",247.513737755823,2.68827292488949,3.51789545215812,0.764170783767982,0.444765474809307,0.592759812824767,"Bacteria","Firmicutes","Clostridia","Oscillospirales","Ruminococcaceae","Subdoligranulum sp.","Subdoligranulum",NA,"NS"
"ASV147",2.06923170834963,-3.07555612817257,3.98971426401176,-0.770871276651281,0.44078323390902,0.590563944460629,"Bacteria","Fibrobacterota","Fibrobacteria","Fibrobacterales","Fibrobacteraceae","Fibrobacter sp.","Fibrobacter",NA,"NS"
"ASV32",1052.75550011076,1.89453859710443,2.81643983903826,0.672671423988722,0.501156351257534,0.628723422486724,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella sp.","Prevotella",NA,"NS"
"ASV74",296.785940766228,3.27464083023054,3.36248133372107,0.973876285167858,0.330117969946133,0.470320694447531,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotellaceae UCG-003 sp.","Prevotellaceae UCG-003",NA,"NS"
"ASV66",110.469770226544,-23.2987186623878,3.91372168958913,-5.95308519876736,2.63134224197397e-09,1.59706323856663e-08,"Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Lachnospira sp.","Lachnospira",NA,"Low"
"ASV4708",1.5050509891364,5.69581370958356,3.94508540091997,1.44377450187906,0.148802416653846,0.342245558303845,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus sp.","Streptococcus",NA,"NS"
"ASV231",77.0225366044494,4.18523935550117,3.928733654601,1.06528966416437,0.286744868592883,0.437670133090742,"Bacteria","Firmicutes","Clostridia","Peptococcales","Peptococcaceae","Peptococcus sp.","Peptococcus",NA,"NS"
"ASV94",143.497965894261,-1.10682975254922,3.9290105607123,-0.28170699351558,0.778168191541291,0.843801345525189,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotellaceae NK3B31 group sp.","Prevotellaceae NK3B31 group",NA,"NS"
"ASV171",882.811291584675,-11.7656218766245,1.76069762279675,-6.68236369737107,2.35118615477532e-11,2.49587453353073e-10,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas sp.","Pseudomonas",NA,"Low"
"ASV128",16.5231996526035,-0.554438546024177,3.93372265632658,-0.140945001583291,0.887913390846904,0.928273090430854,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella sp.","Prevotella",NA,"NS"
"ASV80",251.56788964807,-3.95334031879075,3.70842989813321,-1.06604153978502,0.2864048643913,0.437670133090742,"Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Agathobacter sp.","Agathobacter",NA,"NS"
"ASV149",227.306882725931,1.73862205641888,3.39467699033014,0.512161263463773,0.608538151068114,0.720707789404974,"Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Marvinbryantia sp.","Marvinbryantia",NA,"NS"
"ASV44",638.667594748787,1.87757956620334,2.96261940419279,0.63375658835763,0.526239688229412,0.654188302030539,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotellaceae NK3B31 group sp.","Prevotellaceae NK3B31 group",NA,"NS"
"ASV35",4422.7373225467,2.57593463150498,1.43007750347603,1.80125526430823,0.0716626553991128,0.235463010597085,"Bacteria","Firmicutes","Negativicutes","Veillonellales-Selenomonadales","Veillonellaceae","Megasphaera sp.","Megasphaera",NA,"NS"
"ASV36",7923.81066849177,4.074282866172,2.46310474325234,1.65412489149455,0.0981021395267368,0.284893065232382,"Bacteria","Actinobacteriota","Actinobacteria","Bifidobacteriales","Bifidobacteriaceae","Bifidobacterium sp.","Bifidobacterium",NA,"NS"
"ASV62",5961.77412879494,-3.84338569535527,1.34818806727292,-2.85077860326235,0.00436123245931854,0.0191063517265384,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Escherichia-Shigella sp.","Escherichia-Shigella",NA,"NS"
"ASV47",7797.09579143505,-0.570742998487597,2.97781803273204,-0.191664833852847,0.848004753753949,0.896740659142107,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus pontis","Lactobacillus","pontis","NS"
"ASV252",108.936859561561,1.74141812905341,3.33428969036662,0.522275594134694,0.601478459452063,0.715551960382627,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus sp.","Lactobacillus",NA,"NS"
"ASV1085",2.00638869203238,6.11163651944994,3.94348365953408,1.54980647749711,0.121187971855293,0.304594738229285,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus sp.","Lactobacillus",NA,"NS"
"ASV2257",1.98024240635786,6.09028658338907,3.94355518223657,1.54436448888107,0.122500057766125,0.304594738229285,"Bacteria","Firmicutes","Negativicutes","Veillonellales-Selenomonadales","Veillonellaceae","Megasphaera sp.","Megasphaera",NA,"NS"
"ASV112",7.8595253638159,25.6174727565154,3.94061046006591,6.50088939673751,7.98465227081623e-11,6.67807280831903e-10,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella sp.","Prevotella",NA,"High"
"ASV3043",1.7846380991097,5.94006617490352,3.94408937747092,1.50606784137141,0.132049759018306,0.314187357664246,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus sp.","Lactobacillus",NA,"NS"
"ASV426",8.78458328790347,25.9961624261839,3.9404812927656,6.59720488304583,4.18981581213805e-11,3.85463054716701e-10,"Bacteria","Actinobacteriota","Actinobacteria","Bifidobacteriales","Bifidobacteriaceae","Bifidobacterium sp.","Bifidobacterium",NA,"High"
"ASV266",20.1939711049072,26.9634933126709,3.93986116377747,6.84376737956388,7.71371439256598e-12,9.25645727107917e-11,"Bacteria","Actinobacteriota","Actinobacteria","Bifidobacteriales","Bifidobacteriaceae","Bifidobacterium sp.","Bifidobacterium",NA,"High"
"ASV26",459.794177716195,-1.88414731787432,2.60909600383723,-0.722145645504526,0.470204937143997,0.601516851058791,"Bacteria","Firmicutes","Negativicutes","Veillonellales-Selenomonadales","Selenomonadaceae","Anaerovibrio sp.","Anaerovibrio",NA,"NS"
"ASV277",158.849623259409,4.69081588102826,3.92848659406251,1.19405164526154,0.232457766524862,0.391209411956475,"Bacteria","Actinobacteriota","Coriobacteriia","Coriobacteriales","Atopobiaceae","Olsenella sp.","Olsenella",NA,"NS"
"ASV248",46.1113588909044,28.2755387492226,3.93959295070585,7.17727417604311,7.11149845206382e-13,1.24681669462785e-11,"Bacteria","Firmicutes","Negativicutes","Veillonellales-Selenomonadales","Veillonellaceae","Megasphaera sp.","Megasphaera",NA,"High"
"ASV462",15.402838790917,26.7818621987859,3.90144149983861,6.86460688950323,6.66746014027858e-12,8.36463181234949e-11,"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium sensu stricto 1 sp.","Clostridium sensu stricto 1",NA,"High"
"ASV308",6.06056345640849,-4.57304211601769,3.9878060209456,-1.14675640991517,0.251482309329349,0.408544482800641,"Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","Anaerovoracaceae","[Eubacterium] nodatum group sp.","[Eubacterium] nodatum group",NA,"NS"
"ASV75",262.007398531638,0.00709646960443567,3.40455159163886,0.00208440654031024,0.998336885407353,0.998336885407353,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotellaceae NK3B31 group sp.","Prevotellaceae NK3B31 group",NA,"NS"
"ASV71",420.923863679496,-0.31908751842716,3.65828082864286,-0.0872233525454999,0.930493977446724,0.963106359327076,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Sutterellaceae","Parasutterella sp.","Parasutterella",NA,"NS"
"ASV155",12.3593825818042,-21.5831233473425,3.98717060310309,-5.41314267579748,6.19281064958338e-08,3.35140341036277e-07,"Bacteria","Firmicutes","Negativicutes","Veillonellales-Selenomonadales","Veillonellaceae","Dialister sp.","Dialister",NA,"Low"
"ASV37",1718.76246612811,2.67057197612428,2.09244326519647,1.27629361356831,0.201851746925028,0.35942633646005,"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium sensu stricto 1 butyricum","Clostridium sensu stricto 1","butyricum","NS"
"ASV50",2350.391412224,2.43349074240343,2.32907694993849,1.04483054648224,0.296101294248924,0.43937611404679,"Bacteria","Firmicutes","Bacilli","Erysipelotrichales","Erysipelatoclostridiaceae","Erysipelotrichaceae UCG-002 bacterium","Erysipelotrichaceae UCG-002","bacterium","NS"
"ASV156",2095.11547551469,-28.6038206753555,3.98656581987705,-7.17505290712537,7.2279228674078e-13,1.24681669462785e-11,"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium sensu stricto 1 sp.","Clostridium sensu stricto 1",NA,"Low"
"ASV328",14.0731635100612,-5.7950585006567,3.98709726870256,-1.45345300355375,0.146098019196297,0.341720790662525,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus sp.","Streptococcus",NA,"NS"
"ASV31",6297.14454061664,2.54466874457509,2.2111949363155,1.1508115828156,0.249809758578705,0.408544482800641,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus sp.","Lactobacillus",NA,"NS"
"ASV1097",1.80561127041347,-2.8834838048188,3.9900358484374,-0.722671152427878,0.469881942720155,0.601516851058791,"Bacteria","Actinobacteriota","Actinobacteria","Bifidobacteriales","Bifidobacteriaceae","Pseudoscardovia sp.","Pseudoscardovia",NA,"NS"
"ASV82",8.89835903164078,-21.1796683204059,3.9874059464508,-5.3116408524339,1.08642551928415e-07,5.55284154300786e-07,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella sp.","Prevotella",NA,"Low"
"ASV1036",2.00638869203238,6.11163651944994,3.94348365953408,1.54980647749711,0.121187971855293,0.304594738229285,"Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","Peptostreptococcaceae","Asaccharospora sp.","Asaccharospora",NA,"NS"
"ASV42",786.703245213298,1.41293743378561,2.66134397145293,0.530911242192507,0.595480286909381,0.714576344291257,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella sp.","Prevotella",NA,"NS"
"ASV181",1.26802822995191,-1.27510884797483,3.99326982230315,-0.319314472779452,0.749488059002843,0.830757848533272,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella sp.","Prevotella",NA,"NS"
"ASV34",760.859597573697,0.125318039858396,2.88151343416114,0.0434903541912096,0.965310653492928,0.985480589780929,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotellaceae NK3B31 group sp.","Prevotellaceae NK3B31 group",NA,"NS"
"ASV12",1566.82836313429,2.18424838091541,1.85262288556938,1.17900323801954,0.238396886470854,0.398772973733065,"Bacteria","Proteobacteria","Gammaproteobacteria","Aeromonadales","Succinivibrionaceae","Succinivibrio sp.","Succinivibrio",NA,"NS"
"ASV423",0.654150640903281,4.50375642831228,3.95327508870048,1.13924690978,0.254600184933733,0.408544482800641,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotellaceae NK3B31 group sp.","Prevotellaceae NK3B31 group",NA,"NS"
"ASV83",2510.00063325117,4.39751620772833,2.34521568168531,1.87510097347132,0.0607788336673401,0.215063565284434,"Bacteria","Actinobacteriota","Coriobacteriia","Coriobacteriales","Atopobiaceae","Olsenella sp.","Olsenella",NA,"NS"
"ASV121",5.39454231407483,-4.41253148660559,3.98795140813431,-1.10646571008996,0.268524997808894,0.423502282258598,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","Alloprevotella sp.","Alloprevotella",NA,"NS"
"ASV212",56.8005023871459,-23.69233214214,3.98669506815424,-5.94285034022157,2.80108152563042e-09,1.64489042781701e-08,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus sp.","Lactobacillus",NA,"Low"
"ASV25",1313.48961837686,0.348235411375821,1.86870457391384,0.186351238305407,0.852169328746415,0.89770509440462,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella copri","Prevotella","copri","NS"
"ASV548",1.11799791803925,5.27474719457051,3.94725039389026,1.33630924522422,0.181448215908688,0.35428996376376,"Bacteria","Firmicutes","Clostridia","Oscillospirales","Ruminococcaceae","Incertae Sedis sp.","Incertae Sedis",NA,"NS"
"ASV145",25.0719689132705,2.83418418118747,3.92951471782549,0.721255520008803,0.470752318219924,0.601516851058791,"Bacteria","Firmicutes","Clostridia","Oscillospirales","Oscillospiraceae","Oscillospiraceae UCG-005 sp.","UCG-005",NA,"NS"
"ASV18",34429.2385136207,-2.26304491364956,1.89191898695219,-1.19616375186088,0.231632663185681,0.391209411956475,"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium sensu stricto 1 sp.","Clostridium sensu stricto 1",NA,"NS"
"ASV955",13.8422778775636,5.46596943088155,3.82603693748875,1.42862432333682,0.153112239285985,0.349247752420924,"Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","Peptostreptococcaceae","Romboutsia sp.","Romboutsia",NA,"NS"
"ASV313",2.92819442930116,6.65935619073034,3.94196731454083,1.68934840382004,0.091152682502612,0.270517638394849,"Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Cellulosilyticum sp.","Cellulosilyticum",NA,"NS"
"ASV883",3.00958303804857,6.69711558987942,3.9418824364176,1.69896380673539,0.0893260032903238,0.270517638394849,"Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","Peptostreptococcaceae","Romboutsia sp.","Romboutsia",NA,"NS"
"ASV102",113.069515565616,-1.28176194219906,3.92937106992321,-0.326200279736907,0.744272829758886,0.82830363311876,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotellaceae NK3B31 group sp.","Prevotellaceae NK3B31 group",NA,"NS"
"ASV1074",1.02887434082054,5.14572060673909,3.94804973419921,1.30335759505897,0.192452706488997,0.35428996376376,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus sp.","Lactobacillus",NA,"NS"
"ASV1936",1.98024240635786,6.09028658338907,3.94355518223657,1.54436448888107,0.122500057766125,0.304594738229285,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus sp.","Lactobacillus",NA,"NS"
"ASV1496",2.00638869203238,6.11163651944994,3.94348365953408,1.54980647749711,0.121187971855293,0.304594738229285,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus sp.","Lactobacillus",NA,"NS"
"ASV27",874.826124022389,1.37085512555032,2.78848922690046,0.491612129007252,0.622993567415447,0.722463128599427,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotellaceae NK3B31 group sp.","Prevotellaceae NK3B31 group",NA,"NS"
"ASV167",2.43290849674938,-3.29031729418765,3.98937573221279,-0.824769967797094,0.40950219998353,0.556761611800268,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Rikenellaceae","Rikenellaceae RC9 gut group sp.","Rikenellaceae RC9 gut group",NA,"NS"
"ASV2727",0.990121203178928,5.08630207567349,3.94844241579753,1.28817937304175,0.197683530505866,0.35428996376376,"Bacteria","Actinobacteriota","Coriobacteriia","Coriobacteriales","Eggerthellaceae","Denitrobacterium sp.","Denitrobacterium",NA,"NS"
"ASV118",143.833911363404,-24.953913178668,3.98498025320543,-6.26199167702166,3.80091231094322e-10,2.76066262584297e-09,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotellaceae NK3B31 group sp.","Prevotellaceae NK3B31 group",NA,"Low"
"ASV78",225.574529877827,-1.15372007968869,3.92870469763237,-0.293664240120663,0.76901448227825,0.842977903297656,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella sp.","Prevotella",NA,"NS"
"ASV101",176.221334707546,5.41590952113145,3.31366934813807,1.63441458761557,0.102171827265992,0.284893065232382,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus sp.","Lactobacillus",NA,"NS"
"ASV30",6492.91257530492,1.05546808471174,1.38713340348508,0.760898758590885,0.446717540099824,0.592759812824767,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus reuteri","Lactobacillus","reuteri","NS"
"ASV321",1.00319434601619,5.11007327013457,3.9482833878607,1.29425189839359,0.195578425562261,0.35428996376376,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus sp.","Streptococcus",NA,"NS"
"ASV652",1.24719392359123,5.4290368673019,3.94638330454912,1.37569932982528,0.168914739525519,0.35428996376376,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus sp.","Lactobacillus",NA,"NS"
"ASV1339",4.03120775579992,7.11784178914959,3.94107254890872,1.80606718115872,0.0709078464155729,0.235463010597085,"Bacteria","Firmicutes","Bacilli","Erysipelotrichales","Erysipelotrichaceae","Solobacterium sp.","Solobacterium",NA,"NS"
"ASV228",18.2746316633348,-22.1512697195082,3.9869743018929,-5.55590983091901,2.76169417449396e-08,1.55556651461293e-07,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella sp.","Prevotella",NA,"Low"
"ASV210",434.607109731046,1.37658856036395,3.81918753876439,0.360440158120467,0.718518000073507,0.809432522531788,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus porcorum","Streptococcus","porcorum","NS"
"ASV263",0.891659886623938,-2.00046295579919,3.99165237091482,-0.501161616771933,0.616257385143384,0.720707789404974,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","Alloprevotella sp.","Alloprevotella",NA,"NS"
"ASV91",1214.34734025733,2.96064701219486,1.45488720071083,2.03496670446228,0.0418542232922146,0.172414412367929,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus sp.","Lactobacillus",NA,"NS"
"ASV751",0.794516895930776,4.76812710513647,3.95084146154579,1.20686369006336,0.227484643157372,0.387566429082931,"Bacteria","Actinobacteriota","Actinobacteria","Bifidobacteriales","Bifidobacteriaceae","Pseudoscardovia sp.","Pseudoscardovia",NA,"NS"
"ASV21",29868.1251023289,-2.24707034980352,2.25390123696758,-0.996969305020101,0.318779409307895,0.465519137402006,"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium sensu stricto 1 sp.","Clostridium sensu stricto 1",NA,"NS"
"ASV356",0.891659886623938,-2.00046295579919,3.99165237091482,-0.501161616771933,0.616257385143384,0.720707789404974,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus sp.","Lactobacillus",NA,"NS"
"ASV830",0.654150640903281,4.50375642831228,3.95327508870048,1.13924690978,0.254600184933733,0.408544482800641,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Rikenellaceae","Rikenellaceae RC9 gut group sp.","Rikenellaceae RC9 gut group",NA,"NS"
"ASV54",407.608292688033,-0.0821891785536789,2.92754271744173,-0.0280744591920083,0.977602764654242,0.991979275899157,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella sp.","Prevotella",NA,"NS"
"ASV69",341.495507546973,7.25371688680144,3.92883235985423,1.8462780343905,0.0648518454463522,0.223738866789915,"Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Anaerosporobacter sp.","Anaerosporobacter",NA,"NS"
"ASV14",7753.68871096429,1.33799063677368,1.35705267302794,0.985953355655884,0.324156002518844,0.470320694447531,"Bacteria","Firmicutes","Negativicutes","Veillonellales-Selenomonadales","Veillonellaceae","Megasphaera sp.","Megasphaera",NA,"NS"
"ASV182",337.564720202634,2.00646157565021,3.07400164784654,0.652719746281142,0.513936969983223,0.641839835816152,"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium sensu stricto 1 sp.","Clostridium sensu stricto 1",NA,"NS"
