"",".y.","group1","group2","n1","n2","statistic","p","p.adj","p.adj.signif","y.position","xmin","xmax"
"1","dist","FALSE","TRUE",1739,42,49779,5.67e-05,5.67e-05,"****",0.99172,1,2
